  8.496313163665E-04  8.614992763412E-04  8.736690566722E-04  8.861555042967E-04
  8.989751042004E-04  9.121463197595E-04  9.256900345523E-04  9.396301339616E-04
  9.539942824176E-04  9.688149792096E-04  9.841310185060E-04  9.999895482351E-04
  1.016449036972E-03  1.033583653605E-03  1.051489910097E-03  1.070297051412E-03
  1.090183890296E-03  1.111407227742E-03  1.134352216067E-03  1.159626967100E-03
  1.188253502037E-03  1.222089747667E-03  1.264879048467E-03  1.325304164713E-03
  1.427807161409E-03  1.652132349432E-03  1.999811548231E-03  2.399485153093E-03
  3.388862630207E-03  2.469510263790E-03  1.861074521583E-03  1.693253412040E-03
  1.667751175990E-03  1.716433068759E-03  1.856224767032E-03  2.126099776409E-03
  2.388453319354E-03  3.283668997198E-03  5.886065844854E-03  5.349213181009E-03
  3.093805731128E-03  2.361902045237E-03  2.112706945049E-03  2.022091422966E-03
  1.997324099679E-03  2.006294454769E-03  2.036509687586E-03  2.083474872804E-03
  2.147210602270E-03  2.232039819782E-03  2.349423475282E-03  2.528019102474E-03
  2.850087180464E-03  3.574575071848E-03  5.295433699390E-03  5.652853847674E-03
  4.566533461929E-03  5.335167410222E-03  8.992779598777E-03  1.037387421478E-02
  6.027657440824E-03  4.645079270917E-03  4.610280723424E-03  5.781708893182E-03
  7.668696994131E-03  6.385736076010E-03  7.031613301638E-03  1.159945922528E-02
  1.836866677788E-02  1.049860238088E-02  6.434702364434E-03  5.134229731619E-03
  4.663402373280E-03  4.501707164123E-03  4.484674838633E-03  4.550867912116E-03
  4.676036265028E-03  4.853382080171E-03  5.089184268025E-03  5.410093931804E-03
  5.901112829316E-03  6.790186140611E-03  7.837056513989E-03  8.663111984439E-03
  8.593387284716E-03  9.427102122508E-03  1.146372130207E-02  1.574090931827E-02
  2.634605068647E-02  5.820961319988E-02  8.960844054930E-02  4.277557300369E-02
  2.243816215263E-02  1.572130223887E-02  1.311656798926E-02  1.205696692398E-02
  1.171196041800E-02  1.176102320523E-02  1.206555081065E-02  1.256337412514E-02
  1.322984760170E-02  1.406254067974E-02  1.507603550831E-02  1.630273010833E-02
