# ik    E (eV)      weight
    0.899526   -2.100000    0.007987
    0.899526   -2.075000    0.007814
    0.899526   -2.050000    0.007654
    0.899526   -2.025000    0.007506
    0.899526   -2.000000    0.007368
    0.899526   -1.975000    0.007239
    0.899526   -1.950000    0.007119
    0.899526   -1.925000    0.007006
    0.899526   -1.900000    0.006900
    0.899526   -1.875000    0.006800
    0.899526   -1.850000    0.006706
    0.899526   -1.825000    0.006618
    0.899526   -1.800000    0.006535
    0.899526   -1.775000    0.006456
    0.899526   -1.750000    0.006383
    0.899526   -1.725000    0.006314
    0.899526   -1.700000    0.006250
    0.899526   -1.675000    0.006190
    0.899526   -1.650000    0.006134
    0.899526   -1.625000    0.006082
    0.899526   -1.600000    0.006035
    0.899526   -1.575000    0.005993
    0.899526   -1.550000    0.005955
    0.899526   -1.525000    0.005923
    0.899526   -1.500000    0.005897
    0.899526   -1.475000    0.005880
    0.899526   -1.450000    0.005875
    0.899526   -1.425000    0.005885
    0.899526   -1.400000    0.005909
    0.899526   -1.375000    0.005930
    0.899526   -1.350000    0.005946
    0.899526   -1.325000    0.005970
    0.899526   -1.300000    0.005968
    0.899526   -1.275000    0.005913
    0.899526   -1.250000    0.005848
    0.899526   -1.225000    0.005807
    0.899526   -1.200000    0.005788
    0.899526   -1.175000    0.005784
    0.899526   -1.150000    0.005792
    0.899526   -1.125000    0.005809
    0.899526   -1.100000    0.005835
    0.899526   -1.075000    0.005867
    0.899526   -1.050000    0.005907
    0.899526   -1.025000    0.005955
    0.899526   -1.000000    0.006010
    0.899526   -0.975000    0.006073
    0.899526   -0.950000    0.006145
    0.899526   -0.925000    0.006226
    0.899526   -0.900000    0.006317
    0.899526   -0.875000    0.006419
    0.899526   -0.850000    0.006533
    0.899526   -0.825000    0.006661
    0.899526   -0.800000    0.006803
    0.899526   -0.775000    0.006962
    0.899526   -0.750000    0.007139
    0.899526   -0.725000    0.007337
    0.899526   -0.700000    0.007558
    0.899526   -0.675000    0.007806
    0.899526   -0.650000    0.008085
    0.899526   -0.625000    0.008399
    0.899526   -0.600000    0.008754
    0.899526   -0.575000    0.009157
    0.899526   -0.550000    0.009618
    0.899526   -0.525000    0.010149
    0.899526   -0.500000    0.010763
    0.899526   -0.475000    0.011482
    0.899526   -0.450000    0.012334
    0.899526   -0.425000    0.013358
    0.899526   -0.400000    0.014613
    0.899526   -0.375000    0.016188
    0.899526   -0.350000    0.018229
    0.899526   -0.325000    0.020982
    0.899526   -0.300000    0.024865
    0.899526   -0.275000    0.030535
    0.899526   -0.250000    0.038502
    0.899526   -0.225000    0.046874
    0.899526   -0.200000    0.049977
    0.899526   -0.175000    0.048151
    0.899526   -0.150000    0.047490
    0.899526   -0.125000    0.050316
    0.899526   -0.100000    0.056843
    0.899526   -0.075000    0.067539
    0.899526   -0.050000    0.083773
    0.899526   -0.025000    0.108305
    0.899526    0.000000    0.146255
    0.899526    0.025000    0.206922
    0.899526    0.050000    0.305863
    0.899526    0.075000    0.459163
    0.899526    0.100000    0.634575
    0.899526    0.125000    0.679243
    0.899526    0.150000    0.535068
    0.899526    0.175000    0.362037
    0.899526    0.200000    0.241361
    0.899526    0.225000    0.166699
    0.899526    0.250000    0.120306
    0.899526    0.275000    0.090395
    0.899526    0.300000    0.070290
    0.899526    0.325000    0.056247
    0.899526    0.350000    0.046103
    0.899526    0.375000    0.038561
    0.899526    0.400000    0.032813
    0.899526    0.425000    0.028340
    0.899526    0.450000    0.024793
    0.899526    0.475000    0.021936
    0.899526    0.500000    0.019602
    0.899526    0.525000    0.017672
    0.899526    0.550000    0.016058
    0.899526    0.575000    0.014696
    0.899526    0.600000    0.013535
    0.899526    0.625000    0.012540
    0.899526    0.650000    0.011679
    0.899526    0.675000    0.010930
    0.899526    0.700000    0.010275
    0.899526    0.725000    0.009699
    0.899526    0.750000    0.009190
    0.899526    0.775000    0.008738
    0.899526    0.800000    0.008335
    0.899526    0.825000    0.007975
    0.899526    0.850000    0.007652
    0.899526    0.875000    0.007362
    0.899526    0.900000    0.007099
    0.899526    0.925000    0.006862
    0.899526    0.950000    0.006648
    0.899526    0.975000    0.006453
    0.899526    1.000000    0.006276
    0.899526    1.025000    0.006115
    0.899526    1.050000    0.005968
    0.899526    1.075000    0.005834
    0.899526    1.100000    0.005713
    0.899526    1.125000    0.005602
    0.899526    1.150000    0.005501
    0.899526    1.175000    0.005410
    0.899526    1.200000    0.005328
    0.899526    1.225000    0.005254
    0.899526    1.250000    0.005188
    0.899526    1.275000    0.005131
    0.899526    1.300000    0.005082
    0.899526    1.325000    0.005043
    0.899526    1.350000    0.005016
    0.899526    1.375000    0.005005
    0.899526    1.400000    0.005013
    0.899526    1.425000    0.005043
    0.899526    1.450000    0.005098
    0.899526    1.475000    0.005193
    0.899526    1.500000    0.005291
    0.899526    1.525000    0.005265
    0.899526    1.550000    0.005119
    0.899526    1.575000    0.004980
    0.899526    1.600000    0.004890
    0.899526    1.625000    0.004837
    0.899526    1.650000    0.004809
    0.899526    1.675000    0.004797
    0.899526    1.700000    0.004797
    0.899526    1.725000    0.004807
    0.899526    1.750000    0.004826
    0.899526    1.775000    0.004853
    0.899526    1.800000    0.004890
    0.899526    1.825000    0.004936
    0.899526    1.850000    0.004994
    0.899526    1.875000    0.005066
    0.899526    1.900000    0.005155
    0.899526    1.925000    0.005268
    0.899526    1.950000    0.005410
    0.899526    1.975000    0.005594
    0.899526    2.000000    0.005838
    0.899526    2.025000    0.006172
    0.899526    2.050000    0.006643
    0.899526    2.075000    0.007339
    0.899526    2.100000    0.008413
    0.899526    2.125000    0.010132
    0.899526    2.150000    0.012866
    0.899526    2.175000    0.016549
    0.899526    2.200000    0.018956
    0.899526    2.225000    0.017251
    0.899526    2.250000    0.013631
    0.899526    2.275000    0.010783
    0.899526    2.300000    0.009004
    0.899526    2.325000    0.007930
    0.899526    2.350000    0.007273
    0.899526    2.375000    0.006860
    0.899526    2.400000    0.006598
    0.899526    2.425000    0.006433
    0.899526    2.450000    0.006333
    0.899526    2.475000    0.006278
    0.899526    2.500000    0.006255
    0.899526    2.525000    0.006258
    0.899526    2.550000    0.006280
    0.899526    2.575000    0.006317
    0.899526    2.600000    0.006367
    0.899526    2.625000    0.006429
    0.899526    2.650000    0.006500
    0.899526    2.675000    0.006580
    0.899526    2.700000    0.006669
    0.899526    2.725000    0.006766
    0.899526    2.750000    0.006870
    0.899526    2.775000    0.006981
    0.899526    2.800000    0.007100
    0.899526    2.825000    0.007227
    0.899526    2.850000    0.007361
    0.899526    2.875000    0.007503
    0.899526    2.900000    0.007653
    0.899526    2.925000    0.007812
    0.899526    2.950000    0.007979
    0.899526    2.975000    0.008157
    0.899526    3.000000    0.008344
    0.899526    3.025000    0.008542
    0.899526    3.050000    0.008752
    0.899526    3.075000    0.008976
    0.899526    3.100000    0.009215
    0.899526    3.125000    0.009473
    0.899526    3.150000    0.009754
    0.899526    3.175000    0.010062
    0.899526    3.200000    0.010396
    0.899526    3.225000    0.010743
    0.899526    3.250000    0.011112
    0.899526    3.275000    0.011524
    0.899526    3.300000    0.012000
    0.899526    3.325000    0.012529
    0.899526    3.350000    0.013064
    0.899526    3.375000    0.013658
    0.899526    3.400000    0.014407
    0.899526    3.425000    0.015309
    0.899526    3.450000    0.016380
    0.899526    3.475000    0.017739
    0.899526    3.500000    0.019113
    0.899526    3.525000    0.019504
    0.899526    3.550000    0.018991
    0.899526    3.575000    0.018579
    0.899526    3.600000    0.018564
    0.899526    3.625000    0.018862
    0.899526    3.650000    0.019371
    0.899526    3.675000    0.020031
    0.899526    3.700000    0.020813
    0.899526    3.725000    0.021704
    0.899526    3.750000    0.022699
    0.899526    3.775000    0.023802
    0.899526    3.800000    0.025022
    0.899526    3.825000    0.026369
    0.899526    3.850000    0.027863
    0.899526    3.875000    0.029525
    0.899526    3.900000    0.031390
    0.899526    3.925000    0.033500
    0.899526    3.950000    0.035921
    0.899526    3.975000    0.038752
    0.899526    4.000000    0.042153
    0.899526    4.025000    0.046391
    0.899526    4.050000    0.051923
    0.899526    4.075000    0.059416
    0.899526    4.100000    0.069109
    0.899526    4.125000    0.078105
    0.899526    4.150000    0.080960
    0.899526    4.175000    0.080048
    0.899526    4.200000    0.080749
    0.899526    4.225000    0.084253
    0.899526    4.250000    0.090181
    0.899526    4.275000    0.098244
    0.899526    4.300000    0.108446
    0.899526    4.325000    0.121034
    0.899526    4.350000    0.136479
    0.899526    4.375000    0.155501
    0.899526    4.400000    0.179147
    0.899526    4.425000    0.208933
    0.899526    4.450000    0.247081
    0.899526    4.475000    0.296934
    0.899526    4.500000    0.363661
    0.899526    4.525000    0.455541
    0.899526    4.550000    0.586342
    0.899526    4.575000    0.779833
    0.899526    4.600000    1.078217
    0.899526    4.625000    1.555415
    0.899526    4.650000    2.319566
    0.899526    4.675000    3.393657
    0.899526    4.700000    4.259322
    0.899526    4.725000    4.081359
    0.899526    4.750000    3.328814
    0.899526    4.775000    2.675529
    0.899526    4.800000    2.099008
    0.899526    4.825000    1.593946
    0.899526    4.850000    1.191395
    0.899526    4.875000    0.921695
    0.899526    4.900000    0.778481
    0.899526    4.925000    0.723058
    0.899526    4.950000    0.673383
    0.899526    4.975000    0.558685
    0.899526    5.000000    0.427919
    0.899526    5.025000    0.329052
    0.899526    5.050000    0.261814
    0.899526    5.075000    0.215672
    0.899526    5.100000    0.182850
    0.899526    5.125000    0.158627
    0.899526    5.150000    0.140332
    0.899526    5.175000    0.126295
    0.899526    5.200000    0.115187
    0.899526    5.225000    0.106308
    0.899526    5.250000    0.099496
    0.899526    5.275000    0.094565
    0.899526    5.300000    0.091343
    0.899526    5.325000    0.089759
    0.899526    5.350000    0.089868
    0.899526    5.375000    0.091866
    0.899526    5.400000    0.096128
    0.899526    5.425000    0.103291
    0.899526    5.450000    0.114403
    0.899526    5.475000    0.131196
    0.899526    5.500000    0.156604
 
    0.914272  -19.500000    0.015047
    0.914272  -19.475000    0.015827
    0.914272  -19.450000    0.016693
    0.914272  -19.425000    0.017664
    0.914272  -19.400000    0.018772
    0.914272  -19.375000    0.020059
    0.914272  -19.350000    0.021594
    0.914272  -19.325000    0.023489
    0.914272  -19.300000    0.025938
    0.914272  -19.275000    0.029280
    0.914272  -19.250000    0.034098
    0.914272  -19.225000    0.041170
    0.914272  -19.200000    0.050209
    0.914272  -19.175000    0.056242
    0.914272  -19.150000    0.053834
    0.914272  -19.125000    0.048114
    0.914272  -19.100000    0.044341
    0.914272  -19.075000    0.042969
    0.914272  -19.050000    0.043267
    0.914272  -19.025000    0.044691
    0.914272  -19.000000    0.046947
    0.914272  -18.975000    0.049904
    0.914272  -18.950000    0.053524
    0.914272  -18.925000    0.057828
    0.914272  -18.900000    0.062885
    0.914272  -18.875000    0.068803
    0.914272  -18.850000    0.075736
    0.914272  -18.825000    0.083889
    0.914272  -18.800000    0.093535
    0.914272  -18.775000    0.105037
    0.914272  -18.750000    0.118882
    0.914272  -18.725000    0.135732
    0.914272  -18.700000    0.156504
    0.914272  -18.675000    0.182492
    0.914272  -18.650000    0.215568
    0.914272  -18.625000    0.258507
    0.914272  -18.600000    0.315554
    0.914272  -18.575000    0.393424
    0.914272  -18.550000    0.503135
    0.914272  -18.525000    0.663478
    0.914272  -18.500000    0.907610
    0.914272  -18.475000    1.294656
    0.914272  -18.450000    1.921954
    0.914272  -18.425000    2.882910
    0.914272  -18.400000    3.947386
    0.914272  -18.375000    4.175144
    0.914272  -18.350000    3.336987
    0.914272  -18.325000    2.419939
    0.914272  -18.300000    1.826663
    0.914272  -18.275000    1.409232
    0.914272  -18.250000    1.067313
    0.914272  -18.225000    0.829630
    0.914272  -18.200000    0.667819
    0.914272  -18.175000    0.528255
    0.914272  -18.150000    0.411211
    0.914272  -18.125000    0.326400
    0.914272  -18.100000    0.267623
    0.914272  -18.075000    0.226626
    0.914272  -18.050000    0.197865
    0.914272  -18.025000    0.178129
    0.914272  -18.000000    0.165776
    0.914272  -17.975000    0.160344
    0.914272  -17.950000    0.162532
    0.914272  -17.925000    0.174598
    0.914272  -17.900000    0.201319
    0.914272  -17.875000    0.251536
    0.914272  -17.850000    0.337861
    0.914272  -17.825000    0.458842
    0.914272  -17.800000    0.539278
    0.914272  -17.775000    0.477537
    0.914272  -17.750000    0.345996
    0.914272  -17.725000    0.240480
    0.914272  -17.700000    0.172748
    0.914272  -17.675000    0.130207
    0.914272  -17.650000    0.102536
    0.914272  -17.625000    0.083681
    0.914272  -17.600000    0.070250
    0.914272  -17.575000    0.060303
    0.914272  -17.550000    0.052686
    0.914272  -17.525000    0.046687
    0.914272  -17.500000    0.041851
    0.914272  -17.475000    0.037872
    0.914272  -17.450000    0.034543
    0.914272  -17.425000    0.031717
    0.914272  -17.400000    0.029288
    0.914272  -17.375000    0.027178
    0.914272  -17.350000    0.025327
    0.914272  -17.325000    0.023692
    0.914272  -17.300000    0.022236
    0.914272  -17.275000    0.020932
    0.914272  -17.250000    0.019757
    0.914272  -17.225000    0.018693
    0.914272  -17.200000    0.017726
    0.914272  -17.175000    0.016844
    0.914272  -17.150000    0.016035
    0.914272  -17.125000    0.015292
    0.914272  -17.100000    0.014608
    0.914272  -17.075000    0.013975
    0.914272  -17.050000    0.013389
    0.914272  -17.025000    0.012846
    0.914272  -17.000000    0.012341
    0.914272  -16.975000    0.011871
    0.914272  -16.950000    0.011433
    0.914272  -16.925000    0.011024
    0.914272  -16.900000    0.010643
    0.914272  -16.875000    0.010288
    0.914272  -16.850000    0.009957
    0.914272  -16.825000    0.009649
    0.914272  -16.800000    0.009364
    0.914272  -16.775000    0.009101
    0.914272  -16.750000    0.008862
    0.914272  -16.725000    0.008647
    0.914272  -16.700000    0.008461
    0.914272  -16.675000    0.008309
    0.914272  -16.650000    0.008203
    0.914272  -16.625000    0.008159
    0.914272  -16.600000    0.008208
    0.914272  -16.575000    0.008404
    0.914272  -16.550000    0.008786
    0.914272  -16.525000    0.009189
    0.914272  -16.500000    0.009170
    0.914272  -16.475000    0.008819
    0.914272  -16.450000    0.008635
    0.914272  -16.425000    0.008801
    0.914272  -16.400000    0.009373
    0.914272  -16.375000    0.010331
    0.914272  -16.350000    0.010953
    0.914272  -16.325000    0.010319
    0.914272  -16.300000    0.009080
    0.914272  -16.275000    0.008052
    0.914272  -16.250000    0.007397
    0.914272  -16.225000    0.007055
    0.914272  -16.200000    0.006957
    0.914272  -16.175000    0.007090
    0.914272  -16.150000    0.007504
    0.914272  -16.125000    0.008335
    0.914272  -16.100000    0.009825
    0.914272  -16.075000    0.012176
    0.914272  -16.050000    0.014638
    0.914272  -16.025000    0.014717
    0.914272  -16.000000    0.012176
    0.914272  -15.975000    0.009536
    0.914272  -15.950000    0.007740
    0.914272  -15.925000    0.006614
    0.914272  -15.900000    0.005896
    0.914272  -15.875000    0.005422
    0.914272  -15.850000    0.005101
    0.914272  -15.825000    0.004884
    0.914272  -15.800000    0.004751
    0.914272  -15.775000    0.004697
    0.914272  -15.750000    0.004723
    0.914272  -15.725000    0.004790
    0.914272  -15.700000    0.004772
    0.914272  -15.675000    0.004665
    0.914272  -15.650000    0.004594
    0.914272  -15.625000    0.004582
    0.914272  -15.600000    0.004630
    0.914272  -15.575000    0.004804
    0.914272  -15.550000    0.005185
    0.914272  -15.525000    0.005834
    0.914272  -15.500000    0.006618
    0.914272  -15.475000    0.007034
    0.914272  -15.450000    0.007111
    0.914272  -15.425000    0.007494
    0.914272  -15.400000    0.008101
    0.914272  -15.375000    0.007965
    0.914272  -15.350000    0.006832
    0.914272  -15.325000    0.005632
    0.914272  -15.300000    0.004799
    0.914272  -15.275000    0.004274
    0.914272  -15.250000    0.003938
    0.914272  -15.225000    0.003717
    0.914272  -15.200000    0.003567
    0.914272  -15.175000    0.003464
    0.914272  -15.150000    0.003394
    0.914272  -15.125000    0.003349
    0.914272  -15.100000    0.003325
    0.914272  -15.075000    0.003320
    0.914272  -15.050000    0.003333
    0.914272  -15.025000    0.003365
    0.914272  -15.000000    0.003418
    0.914272  -14.975000    0.003497
    0.914272  -14.950000    0.003607
    0.914272  -14.925000    0.003759
    0.914272  -14.900000    0.003964
    0.914272  -14.875000    0.004245
    0.914272  -14.850000    0.004633
    0.914272  -14.825000    0.005181
    0.914272  -14.800000    0.005972
    0.914272  -14.775000    0.007157
    0.914272  -14.750000    0.008998
    0.914272  -14.725000    0.011961
    0.914272  -14.700000    0.016786
    0.914272  -14.675000    0.023950
    0.914272  -14.650000    0.030798
    0.914272  -14.625000    0.030246
    0.914272  -14.600000    0.022993
    0.914272  -14.575000    0.016026
    0.914272  -14.550000    0.011418
    0.914272  -14.525000    0.008578
    0.914272  -14.500000    0.006793
    0.914272  -14.475000    0.005626
    0.914272  -14.450000    0.004829
    0.914272  -14.425000    0.004264
    0.914272  -14.400000    0.003850
    0.914272  -14.375000    0.003538
    0.914272  -14.350000    0.003296
    0.914272  -14.325000    0.003105
    0.914272  -14.300000    0.002951
    0.914272  -14.275000    0.002825
    0.914272  -14.250000    0.002720
    0.914272  -14.225000    0.002632
    0.914272  -14.200000    0.002557
    0.914272  -14.175000    0.002493
    0.914272  -14.150000    0.002437
    0.914272  -14.125000    0.002388
    0.914272  -14.100000    0.002345
    0.914272  -14.075000    0.002308
    0.914272  -14.050000    0.002274
    0.914272  -14.025000    0.002244
    0.914272  -14.000000    0.002217
    0.914272  -13.975000    0.002193
    0.914272  -13.950000    0.002172
    0.914272  -13.925000    0.002152
    0.914272  -13.900000    0.002135
    0.914272  -13.875000    0.002119
    0.914272  -13.850000    0.002105
    0.914272  -13.825000    0.002093
    0.914272  -13.800000    0.002083
    0.914272  -13.775000    0.002073
    0.914272  -13.750000    0.002066
    0.914272  -13.725000    0.002060
    0.914272  -13.700000    0.002056
    0.914272  -13.675000    0.002053
    0.914272  -13.650000    0.002053
    0.914272  -13.625000    0.002056
    0.914272  -13.600000    0.002062
    0.914272  -13.575000    0.002072
    0.914272  -13.550000    0.002088
    0.914272  -13.525000    0.002114
    0.914272  -13.500000    0.002152
    0.914272  -13.475000    0.002213
    0.914272  -13.450000    0.002304
    0.914272  -13.425000    0.002426
    0.914272  -13.400000    0.002548
    0.914272  -13.375000    0.002636
    0.914272  -13.350000    0.002750
    0.914272  -13.325000    0.002989
    0.914272  -13.300000    0.003352
    0.914272  -13.275000    0.003631
    0.914272  -13.250000    0.003572
    0.914272  -13.225000    0.003221
    0.914272  -13.200000    0.002840
    0.914272  -13.175000    0.002575
    0.914272  -13.150000    0.002415
    0.914272  -13.125000    0.002323
    0.914272  -13.100000    0.002273
    0.914272  -13.075000    0.002250
    0.914272  -13.050000    0.002249
    0.914272  -13.025000    0.002267
    0.914272  -13.000000    0.002305
    0.914272  -12.975000    0.002367
    0.914272  -12.950000    0.002462
    0.914272  -12.925000    0.002607
    0.914272  -12.900000    0.002834
    0.914272  -12.875000    0.003198
    0.914272  -12.850000    0.003790
    0.914272  -12.825000    0.004689
    0.914272  -12.800000    0.005645
    0.914272  -12.775000    0.005761
    0.914272  -12.750000    0.004902
    0.914272  -12.725000    0.003984
    0.914272  -12.700000    0.003373
    0.914272  -12.675000    0.003012
    0.914272  -12.650000    0.002808
    0.914272  -12.625000    0.002705
    0.914272  -12.600000    0.002676
    0.914272  -12.575000    0.002716
    0.914272  -12.550000    0.002829
    0.914272  -12.525000    0.002984
    0.914272  -12.500000    0.003053
    0.914272  -12.475000    0.002978
    0.914272  -12.450000    0.002893
    0.914272  -12.425000    0.002881
    0.914272  -12.400000    0.002949
    0.914272  -12.375000    0.003100
    0.914272  -12.350000    0.003356
    0.914272  -12.325000    0.003766
    0.914272  -12.300000    0.004427
    0.914272  -12.275000    0.005509
    0.914272  -12.250000    0.007213
    0.914272  -12.225000    0.009312
    0.914272  -12.200000    0.010196
    0.914272  -12.175000    0.008768
    0.914272  -12.150000    0.006730
    0.914272  -12.125000    0.005261
    0.914272  -12.100000    0.004366
    0.914272  -12.075000    0.003836
    0.914272  -12.050000    0.003524
    0.914272  -12.025000    0.003349
    0.914272  -12.000000    0.003268
    0.914272  -11.975000    0.003261
    0.914272  -11.950000    0.003322
    0.914272  -11.925000    0.003458
    0.914272  -11.900000    0.003687
    0.914272  -11.875000    0.004053
    0.914272  -11.850000    0.004632
    0.914272  -11.825000    0.005563
    0.914272  -11.800000    0.007091
    0.914272  -11.775000    0.009518
    0.914272  -11.750000    0.012588
    0.914272  -11.725000    0.014043
    0.914272  -11.700000    0.012056
    0.914272  -11.675000    0.009011
    0.914272  -11.650000    0.006765
    0.914272  -11.625000    0.005368
    0.914272  -11.600000    0.004512
    0.914272  -11.575000    0.003972
    0.914272  -11.550000    0.003621
    0.914272  -11.525000    0.003386
    0.914272  -11.500000    0.003229
    0.914272  -11.475000    0.003125
    0.914272  -11.450000    0.003061
    0.914272  -11.425000    0.003032
    0.914272  -11.400000    0.003036
    0.914272  -11.375000    0.003079
    0.914272  -11.350000    0.003173
    0.914272  -11.325000    0.003323
    0.914272  -11.300000    0.003468
    0.914272  -11.275000    0.003496
    0.914272  -11.250000    0.003466
    0.914272  -11.225000    0.003513
    0.914272  -11.200000    0.003685
    0.914272  -11.175000    0.003964
    0.914272  -11.150000    0.004175
    0.914272  -11.125000    0.004147
    0.914272  -11.100000    0.004074
    0.914272  -11.075000    0.004158
    0.914272  -11.050000    0.004462
    0.914272  -11.025000    0.004983
    0.914272  -11.000000    0.005487
    0.914272  -10.975000    0.005579
    0.914272  -10.950000    0.005482
    0.914272  -10.925000    0.005658
    0.914272  -10.900000    0.006317
    0.914272  -10.875000    0.007639
    0.914272  -10.850000    0.009775
    0.914272  -10.825000    0.012116
    0.914272  -10.800000    0.012620
    0.914272  -10.775000    0.010662
    0.914272  -10.750000    0.008228
    0.914272  -10.725000    0.006488
    0.914272  -10.700000    0.005411
    0.914272  -10.675000    0.004751
    0.914272  -10.650000    0.004336
    0.914272  -10.625000    0.004069
    0.914272  -10.600000    0.003892
    0.914272  -10.575000    0.003776
    0.914272  -10.550000    0.003700
    0.914272  -10.525000    0.003654
    0.914272  -10.500000    0.003629
    0.914272  -10.475000    0.003620
    0.914272  -10.450000    0.003626
    0.914272  -10.425000    0.003643
    0.914272  -10.400000    0.003670
    0.914272  -10.375000    0.003707
    0.914272  -10.350000    0.003754
    0.914272  -10.325000    0.003811
    0.914272  -10.300000    0.003879
    0.914272  -10.275000    0.003959
    0.914272  -10.250000    0.004053
    0.914272  -10.225000    0.004164
    0.914272  -10.200000    0.004296
    0.914272  -10.175000    0.004454
    0.914272  -10.150000    0.004646
    0.914272  -10.125000    0.004884
    0.914272  -10.100000    0.005182
    0.914272  -10.075000    0.005567
    0.914272  -10.050000    0.006077
    0.914272  -10.025000    0.006772
    0.914272  -10.000000    0.007756
    0.914272   -9.975000    0.009209
    0.914272   -9.950000    0.011448
    0.914272   -9.925000    0.015036
    0.914272   -9.900000    0.020804
    0.914272   -9.875000    0.028964
    0.914272   -9.850000    0.035447
    0.914272   -9.825000    0.032959
    0.914272   -9.800000    0.024765
    0.914272   -9.775000    0.017786
    0.914272   -9.750000    0.013319
    0.914272   -9.725000    0.010591
    0.914272   -9.700000    0.008889
    0.914272   -9.675000    0.007789
    0.914272   -9.650000    0.007053
    0.914272   -9.625000    0.006548
    0.914272   -9.600000    0.006194
    0.914272   -9.575000    0.005943
    0.914272   -9.550000    0.005764
    0.914272   -9.525000    0.005638
    0.914272   -9.500000    0.005551
    0.914272   -9.475000    0.005494
    0.914272   -9.450000    0.005461
    0.914272   -9.425000    0.005446
    0.914272   -9.400000    0.005446
    0.914272   -9.375000    0.005458
    0.914272   -9.350000    0.005482
    0.914272   -9.325000    0.005515
    0.914272   -9.300000    0.005556
    0.914272   -9.275000    0.005604
    0.914272   -9.250000    0.005659
    0.914272   -9.225000    0.005721
    0.914272   -9.200000    0.005789
    0.914272   -9.175000    0.005863
    0.914272   -9.150000    0.005943
    0.914272   -9.125000    0.006031
    0.914272   -9.100000    0.006125
    0.914272   -9.075000    0.006228
    0.914272   -9.050000    0.006340
    0.914272   -9.025000    0.006465
    0.914272   -9.000000    0.006607
    0.914272   -8.975000    0.006773
    0.914272   -8.950000    0.006972
    0.914272   -8.925000    0.007209
    0.914272   -8.900000    0.007472
    0.914272   -8.875000    0.007722
    0.914272   -8.850000    0.007940
    0.914272   -8.825000    0.008162
    0.914272   -8.800000    0.008485
    0.914272   -8.775000    0.008937
    0.914272   -8.750000    0.009392
    0.914272   -8.725000    0.009682
    0.914272   -8.700000    0.009720
    0.914272   -8.675000    0.009686
    0.914272   -8.650000    0.009832
    0.914272   -8.625000    0.010208
    0.914272   -8.600000    0.010652
    0.914272   -8.575000    0.010847
    0.914272   -8.550000    0.010816
    0.914272   -8.525000    0.010810
    0.914272   -8.500000    0.010947
    0.914272   -8.475000    0.011239
    0.914272   -8.450000    0.011677
    0.914272   -8.425000    0.012270
    0.914272   -8.400000    0.013050
    0.914272   -8.375000    0.014089
    0.914272   -8.350000    0.015512
    0.914272   -8.325000    0.017538
    0.914272   -8.300000    0.020563
    0.914272   -8.275000    0.025287
    0.914272   -8.250000    0.032800
    0.914272   -8.225000    0.043718
    0.914272   -8.200000    0.053879
    0.914272   -8.175000    0.053127
    0.914272   -8.150000    0.042817
    0.914272   -8.125000    0.032979
    0.914272   -8.100000    0.026609
    0.914272   -8.075000    0.022848
    0.914272   -8.050000    0.020661
    0.914272   -8.025000    0.019406
    0.914272   -8.000000    0.018725
    0.914272   -7.975000    0.018419
    0.914272   -7.950000    0.018374
    0.914272   -7.925000    0.018525
    0.914272   -7.900000    0.018837
    0.914272   -7.875000    0.019292
    0.914272   -7.850000    0.019888
    0.914272   -7.825000    0.020636
    0.914272   -7.800000    0.021564
    0.914272   -7.775000    0.022722
    0.914272   -7.750000    0.024197
    0.914272   -7.725000    0.026142
    0.914272   -7.700000    0.028824
    0.914272   -7.675000    0.032711
    0.914272   -7.650000    0.038506
    0.914272   -7.625000    0.046493
    0.914272   -7.600000    0.053793
    0.914272   -7.575000    0.055080
    0.914272   -7.550000    0.053283
    0.914272   -7.525000    0.054475
    0.914272   -7.500000    0.059381
    0.914272   -7.475000    0.063071
    0.914272   -7.450000    0.060946
    0.914272   -7.425000    0.056794
    0.914272   -7.400000    0.054621
    0.914272   -7.375000    0.055866
    0.914272   -7.350000    0.060119
    0.914272   -7.325000    0.063792
    0.914272   -7.300000    0.062525
    0.914272   -7.275000    0.059098
    0.914272   -7.250000    0.057225
    0.914272   -7.225000    0.057342
    0.914272   -7.200000    0.058970
    0.914272   -7.175000    0.061772
    0.914272   -7.150000    0.065631
    0.914272   -7.125000    0.070616
    0.914272   -7.100000    0.076985
    0.914272   -7.075000    0.085253
    0.914272   -7.050000    0.096314
    0.914272   -7.025000    0.111360
    0.914272   -7.000000    0.130279
    0.914272   -6.975000    0.148120
    0.914272   -6.950000    0.160299
    0.914272   -6.925000    0.167266
    0.914272   -6.900000    0.171363
    0.914272   -6.875000    0.179546
    0.914272   -6.850000    0.195137
    0.914272   -6.825000    0.218704
    0.914272   -6.800000    0.251229
    0.914272   -6.775000    0.295027
    0.914272   -6.750000    0.354281
    0.914272   -6.725000    0.436049
    0.914272   -6.700000    0.552241
    0.914272   -6.675000    0.723128
    0.914272   -6.650000    0.981627
    0.914272   -6.625000    1.368440
    0.914272   -6.600000    1.898799
    0.914272   -6.575000    2.598733
    0.914272   -6.550000    3.576906
    0.914272   -6.525000    4.466889
    0.914272   -6.500000    4.264324
    0.914272   -6.475000    3.208235
    0.914272   -6.450000    2.285645
    0.914272   -6.425000    1.717232
    0.914272   -6.400000    1.333232
    0.914272   -6.375000    1.028407
    0.914272   -6.350000    0.818124
    0.914272   -6.325000    0.687022
    0.914272   -6.300000    0.585086
    0.914272   -6.275000    0.494096
