148  1          0.00000000  ! NKPTS, jspins, ef (eV)
3  ! number of segments; positions:
    1.137066    1.793551    3.106522
1  90  1  0.000000  0.000000  0.000000         0.000000
  -21.9529680516           1.98572E-01
  -18.6690140585           7.54083E-04
  -18.6689924946           7.47236E-04
  -18.6688921697           7.30279E-04
  -18.6688657693           7.30299E-04
  -18.6687707608           7.47152E-04
  -18.6687504619           7.53803E-04
  -14.4742115067           5.53681E-01
  -13.2727118921           5.10908E-01
  -12.8529309951           3.31626E-02
  -12.8529309942           3.32604E-02
  -12.6882068703           5.66455E-09
  -12.6882017746           5.89239E-09
  -12.6881983887           2.20823E-09
  -12.4427429630           1.30133E-08
  -12.4427368371           1.43860E-08
  -12.4427278608           1.58855E-08
  -12.3960586919           2.56317E-03
  -12.3960566409           2.56249E-03
  -12.3960208226           2.64221E-03
  -12.3960194863           2.64298E-03
   -9.7134715607           2.16562E-01
   -9.4895622973           2.13995E-01
   -9.4895423653           2.19156E-01
   -9.4895390973           2.10839E-01
   -9.4895061056           2.18201E-01
   -9.4894965996           2.10825E-01
   -9.4894761326           2.12907E-01
   -6.1530914626           5.65943E-07
   -6.1530908163           6.03006E-07
   -6.1530806924           6.08992E-07
   -6.0059163589           4.80578E-01
   -5.4240041091           1.02163E-02
   -5.4239119549           1.00196E-02
   -5.4237938690           1.02048E-02
   -5.4236615776           1.02034E-02
   -5.4235337405           1.00347E-02
   -5.4234336735           1.02487E-02
   -5.2935937969           1.54065E-03
   -5.2935881664           1.53687E-03
   -5.2935048404           1.51545E-03
   -5.2934597992           1.51406E-03
   -5.2934138548           1.54109E-03
   -5.2934014748           1.53505E-03
   -5.1969005140           1.51610E-05
   -5.1968923644           1.41470E-05
   -5.1968769760           1.50562E-05
   -4.4899218435           2.60794E-06
   -4.4899132829           2.43741E-06
   -4.4899023734           2.58827E-06
   -3.5602756688           2.60984E-10
   -3.5602575950           2.66507E-10
   -3.5602524393           2.69004E-10
   -3.0183790865           5.52039E-01
   -3.0183673796           5.68525E-01
   -2.3163490384           1.31473E-06
   -2.3163389570           1.23722E-06
   -2.3163247833           1.32685E-06
   -2.2208653382           4.76512E-01
   -1.9076975509           5.21771E-01
   -1.9076423902           5.13634E-01
   -1.3940932438           2.48499E-09
   -1.3940848445           2.44990E-09
   -1.3940817088           2.32544E-09
   -1.1446991031           3.19083E-03
   -1.1446324105           3.23277E-03
