  4.178778449056E-01  4.609207634410E-01  5.122318727210E-01  5.739302267233E-01
  6.488690439599E-01  7.409588354732E-01  8.556680060549E-01  1.000820170503E+00
  1.187904172670E+00  1.434303226561E+00  1.767240657315E+00  2.231079560820E+00
  2.901498908413E+00  3.914449943213E+00  5.527941765568E+00  8.254538888415E+00
  1.309841445399E+01  2.145994044949E+01  3.128088643017E+01  3.078377739228E+01
  2.076924354956E+01  1.266872491529E+01  8.013014250178E+00  5.385931405382E+00
  3.824577083185E+00  2.840162635513E+00  2.186102485938E+00  1.731983359125E+00
  1.404939676409E+00  1.162114057625E+00  9.771291791773E-01  8.330979284856E-01
  7.188331616895E-01  6.267003080415E-01  5.513521777142E-01  4.889571720286E-01
  4.367137088642E-01  3.925361976223E-01  3.548468965726E-01  3.224348680113E-01
  2.943584767351E-01  2.698767610617E-01  2.484003267817E-01  2.294556796926E-01
  2.126589608389E-01  1.976963600132E-01  1.843093384391E-01  1.722833591334E-01
  1.614392060873E-01  1.516262351990E-01  1.427170814746E-01  1.346034745754E-01
  1.271929054749E-01  1.204059521846E-01  1.141741198628E-01  1.084380853665E-01
  1.031462620231E-01  9.825361961763E-02  9.372070905107E-02  8.951285210949E-02
  8.559946517458E-02  8.195349216926E-02  7.855092703994E-02  7.537040998240E-02
  7.239288468315E-02  6.960130626554E-02  6.698039154911E-02  6.451640476005E-02
  6.219697305768E-02  6.001092722920E-02  5.794816370428E-02  5.599952469051E-02
  5.415669376039E-02  5.241210465518E-02  5.075886142752E-02  4.919066834014E-02
  4.770176818191E-02  4.628688786576E-02  4.494119034246E-02  4.366023200612E-02
  4.243992488624E-02  4.127650302152E-02  4.016649249524E-02  3.910668468375E-02
  3.809411233063E-02  3.712602811064E-02  3.619988539222E-02  3.531332094487E-02
  3.446413937042E-02  3.365029906501E-02  3.286989954279E-02  3.212116997304E-02
  3.140245880052E-02  3.071222433441E-02  3.004902620466E-02  2.941151759673E-02
  2.879843818558E-02  2.820860769920E-02  2.764092004957E-02  2.709433797610E-02
  2.656788815265E-02  2.606065671454E-02  2.557178516687E-02  2.510046663973E-02
  2.464594245944E-02  2.420749900859E-02  2.378446485056E-02  2.337620809701E-02
  2.298213399935E-02  2.260168274779E-02  2.223432746371E-02  2.187957237426E-02
  2.153695116088E-02  2.120602547901E-02  2.088638365480E-02  2.057763958311E-02
  2.027943189154E-02  1.999142352582E-02  1.971330206181E-02  1.944478071370E-02
  1.918559367703E-02  1.893545435670E-02  1.869404878044E-02  1.846121348194E-02
  1.823681908614E-02  1.802069335742E-02  1.781267618072E-02  1.761263294934E-02
  1.742045420668E-02  1.723605533078E-02  1.705937725091E-02  1.689038792321E-02
  1.672908442348E-02  1.657549564773E-02  1.642968568558E-02  1.629175798156E-02
  1.616186044469E-02  1.604019171637E-02  1.592700886788E-02  1.582263687734E-02
  1.572748033901E-02  1.564203799458E-02  1.556692085995E-02  1.550287496963E-02
  1.545081010207E-02  1.541183632042E-02  1.538731082209E-02  1.537889852255E-02
  1.538865113324E-02  1.541911142914E-02  1.547345225024E-02  1.555566403746E-02
  1.567081116809E-02  1.582538735270E-02  1.602781611482E-02  1.628916775069E-02
  1.662420597727E-02  1.705294812902E-02  1.760304550746E-02  1.831351033051E-02
  1.924072293300E-02  2.046843549515E-02  2.212505474824E-02  2.441475967794E-02
  2.767616838484E-02  3.249859358349E-02  3.996410413280E-02  5.216928244983E-02
  7.331016045740E-02  1.111277652919E-01  1.713855133676E-01  2.164100198320E-01
  1.800516867478E-01  1.178110811303E-01  7.696284742908E-02  5.404750830841E-02
  4.087703896447E-02  3.285335397094E-02  2.767805365350E-02  2.417258176589E-02
  2.169993980498E-02  1.989687925402E-02  1.854620039800E-02  1.751302212921E-02
  1.671130058769E-02  1.608179515551E-02  1.556726421179E-02  1.512661950286E-02
  1.475998706663E-02  1.446037398829E-02  1.421416962928E-02  1.401051956535E-02
  1.384157686760E-02  1.370153943835E-02  1.358598885317E-02  1.349148548506E-02
  1.341530928283E-02  1.335528438247E-02  1.330965520692E-02  1.327699615847E-02
  1.325614427262E-02  1.324614811593E-02  1.324622847573E-02  1.325574778206E-02
  1.327418610063E-02  1.330112213760E-02  1.333621811176E-02  1.337920764260E-02
  1.342988601271E-02  1.348810231691E-02  1.355375312372E-02  1.362677735958E-02
  1.370715219083E-02  1.379488972699E-02  1.389003440683E-02  1.399266095803E-02
  1.410287284410E-02  1.422080113048E-02  1.434660371607E-02  1.448046488840E-02
  1.462259516972E-02  1.477323142975E-02  1.493263724661E-02  1.510110350390E-02
  1.527894921604E-02  1.546652257863E-02  1.566420224449E-02  1.587239882957E-02
  1.609155665635E-02  1.632215574599E-02  1.656471407384E-02  1.681979010621E-02
  1.708798564060E-02  1.736994897515E-02  1.766637843765E-02  1.797802630932E-02
  1.830570318386E-02  1.865028280843E-02  1.901270746010E-02  1.939399391888E-02
  1.979524010785E-02  2.021763248057E-02  2.066245424830E-02  2.113109455297E-02
  2.162505870771E-02  2.214597964543E-02  2.269563073717E-02  2.327594016764E-02
  2.388900708466E-02  2.453711977414E-02  2.522277615380E-02  2.594870692713E-02
  2.671790179753E-02  2.753363921127E-02  2.839952018072E-02  2.931950683816E-02
  3.029796648957E-02  3.133972208168E-02  3.245011016975E-02  3.363504768548E-02
  3.490110906339E-02  3.625561560114E-02  3.770673932016E-02  3.926362407607E-02
  4.093652726882E-02  4.273698625178E-02  4.467801447959E-02  4.677433362039E-02
  4.904264936246E-02  5.150198056352E-02  5.417405385340E-02  5.708377897993E-02
  6.025982432197E-02  6.373531740489E-02  6.754870239266E-02  7.174479601936E-02
  7.637609614241E-02  8.150441429881E-02  8.720292711938E-02  9.355877381264E-02
  1.006763720024E-01  1.086816876982E-01  1.177277857077E-01  1.280021175413E-01
  1.397361953132E-01  1.532185846815E-01  1.688125796208E-01  1.869805822242E-01
  2.083182449172E-01  2.336030854882E-01  2.638649872595E-01  3.004905224965E-01
  3.453808241499E-01  4.011965306970E-01  4.717485917912E-01  5.626416559296E-01
  6.823713488834E-01  8.442715146647E-01  1.070126928863E+00  1.397210918441E+00
  1.892704082350E+00  2.684521250212E+00  4.027234232652E+00  6.416628327699E+00
  1.050645878902E+01  1.507021289650E+01  1.441023194730E+01  9.588198788468E+00
  5.846878350875E+00  3.709756549896E+00  2.501171830841E+00  1.780297381756E+00
  1.324281463370E+00  1.020456194092E+00  8.090348516038E-01  6.565026341925E-01
  5.430887938091E-01  4.565937106540E-01  3.891896165903E-01  3.356808785740E-01
  2.925158451156E-01  2.572033374390E-01  2.279559860657E-01  2.034654351481E-01
  1.827567343898E-01  1.650916895370E-01  1.499032854535E-01  1.367503017164E-01
  1.252853341765E-01  1.152318916568E-01  1.063677460148E-01  9.851266173300E-02
  9.151923879159E-02  8.526599930452E-02  7.965211191380E-02  7.459332575526E-02
  7.001880757463E-02  6.586866009721E-02  6.209195917875E-02  5.864518954038E-02
  5.549098930167E-02  5.259713563102E-02  4.993572005848E-02  4.748247401578E-02
  4.521621415078E-02  4.311838373028E-02  4.117267158324E-02  3.936469396607E-02
  3.768172775842E-02  3.611248574436E-02  3.464692656446E-02  3.327609336138E-02
  3.199197627554E-02  3.078739484765E-02  2.965589710324E-02  2.859167266974E-02
  2.758947774081E-02  2.664457007788E-02  2.575265254401E-02  2.490982391417E-02
  2.411253591022E-02  2.335755557673E-02  2.264193225246E-02  2.196296850723E-02
  2.131819450949E-02  2.070534536958E-02  2.012234107053E-02  1.956726865417E-02
  1.903836637756E-02  1.853400959472E-02  1.805269815217E-02  1.759304511577E-02
  1.715376667050E-02  1.673367305582E-02  1.633166041709E-02  1.594670346867E-02
  1.557784887778E-02  1.522420928918E-02  1.488495792085E-02  1.455932366908E-02
  1.424658666890E-02  1.394607426199E-02  1.365715733001E-02  1.337924695595E-02
  1.311179138031E-02  1.285427322290E-02  1.260620694389E-02  1.236713652107E-02
  1.213663332239E-02  1.191429415525E-02  1.169973947607E-02  1.149261174513E-02
  1.129257391342E-02  1.109930802960E-02  1.091251395617E-02  1.073190818529E-02
  1.055722274539E-02  1.038820419091E-02  1.022461266769E-02  1.006622104800E-02
  9.912814129019E-03  9.764187889673E-03  9.620148800976E-03  9.480513185522E-03
  9.345106622164E-03  9.213763392277E-03  9.086325964320E-03  8.962644513690E-03
  8.842576475147E-03  8.725986125300E-03  8.612744192874E-03  8.502727494664E-03
  8.395818595256E-03  8.291905488766E-03  8.190881300979E-03  8.092644010407E-03
  7.997096186908E-03  7.904144746617E-03  7.813700722022E-03  7.725679046149E-03
  7.639998349850E-03  7.556580771316E-03  7.475351776956E-03  7.396239992902E-03
  7.319177046396E-03  7.244097416432E-03  7.170938293013E-03  7.099639444485E-03
  7.030143092403E-03  6.962393793465E-03  6.896338328036E-03  6.831925594871E-03
  6.769106511633E-03  6.707833920842E-03  6.648062500930E-03  6.589748682081E-03
  6.532850566567E-03  6.477327853301E-03  6.423141766369E-03  6.370254987288E-03
  6.318631590784E-03  6.268236983865E-03  6.219037848022E-03  6.171002084352E-03
  6.124098761453E-03  6.078298065927E-03  6.033571255336E-03  5.989890613492E-03
  5.947229407930E-03  5.905561849458E-03  5.864863053657E-03  5.825109004242E-03
  5.786276518167E-03  5.748343212383E-03  5.711287472173E-03  5.675088420960E-03
  5.639725891530E-03  5.605180398585E-03  5.571433112554E-03  5.538465834609E-03
  5.506260972814E-03  5.474801519354E-03  5.444071028784E-03  5.414053597257E-03
  5.384733842671E-03  5.356096885697E-03  5.328128331640E-03  5.300814253095E-03
  5.274141173360E-03  5.248096050568E-03  5.222666262500E-03  5.197839592057E-03
  5.173604213348E-03  5.149948678372E-03  5.126861904267E-03  5.104333161096E-03
  5.082352060146E-03  5.060908542719E-03  5.039992869394E-03  5.019595609733E-03
  4.999707632416E-03  4.980320095787E-03  4.961424438786E-03  4.943012372263E-03
  4.925075870642E-03  4.907607163935E-03  4.890598730077E-03  4.874043287586E-03
  4.857933788511E-03  4.842263411684E-03  4.827025556242E-03  4.812213835412E-03
  4.797822070561E-03  4.783844285490E-03  4.770274700958E-03  4.757107729441E-03
  4.744337970108E-03  4.731960204008E-03  4.719969389460E-03  4.708360657640E-03
  4.697129308359E-03  4.686270806018E-03  4.675780775750E-03  4.665654999724E-03
  4.655889413616E-03  4.646480103247E-03  4.637423301369E-03  4.628715384604E-03
  4.620352870536E-03  4.612332414934E-03  4.604650809126E-03  4.597304977499E-03
  4.590291975140E-03  4.583608985601E-03  4.577253318787E-03  4.571222408980E-03
  4.565513812973E-03  4.560125208329E-03  4.555054391757E-03  4.550299277606E-03
  4.545857896471E-03  4.541728393913E-03  4.537909029295E-03  4.534398174724E-03
  4.531194314112E-03  4.528296042341E-03  4.525702064541E-03  4.523411195482E-03
  4.521422359077E-03  4.519734587989E-03  4.518347023363E-03  4.517258914666E-03
  4.516469619640E-03  4.515978604373E-03  4.515785443496E-03  4.515889820490E-03
  4.516291528127E-03  4.516990469025E-03  4.517986656348E-03  4.519280214625E-03
  4.520871380711E-03  4.522760504894E-03  4.524948052140E-03  4.527434603491E-03
  4.530220857622E-03  4.533307632559E-03  4.536695867561E-03  4.540386625189E-03
  4.544381093546E-03  4.548680588718E-03  4.553286557411E-03  4.558200579803E-03
