51  1          0.00000000  ! NKPTS, jspins, ef (eV)
1  ! number of segments; positions:
    0.511071
1  396  1  0.333333  0.333333  0.000000         0.000000
  -24.3891861051           1.18252E-01
  -24.3891780855           1.18248E-01
  -24.3648940407           1.25800E-01
  -24.3648939143           1.26051E-01
  -24.3636161187           1.26169E-01
  -24.3636159944           1.24856E-01
  -24.3164540320           9.43601E-02
  -24.3164536576           9.42079E-02
  -24.3143877768           1.33961E-01
  -24.3143874148           1.32449E-01
  -24.3040742171           1.45620E-01
  -24.3040700096           1.45650E-01
  -24.2995158900           8.23330E-02
  -24.2994989564           8.24086E-02
  -24.2975953357           1.41829E-01
  -24.2975944636           1.42999E-01
  -24.2958284441           1.41836E-01
  -24.2958275806           1.43133E-01
  -24.2815147600           1.07265E-01
  -24.2815146825           1.09154E-01
  -24.2776412138           1.37770E-01
  -24.2776411723           1.42121E-01
  -24.2656522171           1.60822E-01
  -24.2656421704           1.60817E-01
  -24.2610072796           1.15898E-01
  -24.2610071432           1.15960E-01
  -24.2558982085           1.09038E-01
  -24.2558980747           1.09325E-01
  -24.2298451444           1.07580E-01
  -24.2298451302           1.15585E-01
  -24.2118042712           1.11534E-01
  -24.2118042644           1.26186E-01
  -24.2100045425           1.57778E-01
  -24.2100041208           1.57853E-01
  -24.1989683366           1.29549E-01
  -24.1989683280           1.33550E-01
  -24.1961211894           1.57015E-01
  -24.1961127774           1.57002E-01
  -24.1774296772           1.04685E-01
  -24.1774296771           4.51828E-02
  -24.1039323250           1.49607E-01
  -24.1039255778           1.49543E-01
  -24.0985156510           1.57681E-01
  -24.0985156374           1.19634E-01
  -24.0923768675           9.95899E-02
  -24.0923768206           1.00511E-01
  -24.0917727161           1.51851E-01
  -24.0917726788           1.52562E-01
  -24.0911402475           9.62825E-02
  -24.0911389002           9.62990E-02
  -24.0828624426           8.48613E-02
  -24.0828624360           8.42948E-02
  -24.0724090418           1.45862E-01
  -24.0724089533           1.45789E-01
  -24.0717085652           1.11111E-01
  -24.0717028255           1.11038E-01
  -24.0707718666           1.32329E-01
  -24.0707717697           1.32349E-01
  -24.0479085875           6.90582E-02
  -24.0479013935           6.90647E-02
  -24.0357002477           1.10091E-01
  -24.0357002464           1.94030E-01
  -24.0231886051           1.48043E-01
  -24.0231811860           1.48050E-01
  -24.0129887043           1.34621E-01
  -24.0129886974           1.39131E-01
  -23.9942838041           1.54155E-01
  -23.9942837961           1.62350E-01
  -23.9839351557           9.97548E-02
  -23.9839351498           1.04815E-01
  -23.9404726748           1.09642E-01
  -23.9404726729           1.37534E-01
  -23.9239889760           1.26168E-01
  -23.9239781866           1.26169E-01
  -23.9216801510           1.25673E-01
  -23.9216801466           1.35786E-01
  -23.8900545162           1.36475E-01
  -23.8900510750           1.36486E-01
  -23.8864716731           9.93838E-02
  -23.8864716719           1.04978E-01
  -19.5351478478           5.91714E-07
  -19.5350195144           1.67851E-05
  -19.5348900625           3.91630E-07
  -19.1610084422           2.73294E-06
  -19.1609350969           7.65369E-05
  -19.1552794487           3.76125E-05
  -18.8220241503           3.98131E-06
  -18.8219420284           1.60753E-04
  -18.8113500416           8.21596E-05
  -18.4620896713           3.41428E-06
  -18.4620219235           1.25400E-04
  -18.4569453056           6.37488E-05
  -18.1661508100           8.07553E-05
  -18.1616168402           7.43831E-05
  -18.1615917636           7.88628E-05
  -18.0201282973           2.50916E-05
  -18.0066151482           3.95582E-05
  -18.0065997909           5.55057E-06
  -17.8610457994           3.99253E-05
  -17.8455393647           4.69213E-05
  -17.8455140406           5.88331E-05
  -17.7734134372           5.03282E-06
  -17.7731787696           1.95508E-05
  -17.7731321124           2.52320E-06
  -17.7264175953           6.74346E-05
  -17.7061705419           2.54824E-05
  -17.7061506314           8.20915E-05
  -17.5989602510           2.78824E-05
  -17.5761876280           2.09875E-05
  -17.5761356518           4.45399E-05
  -17.5632456339           2.04574E-05
  -17.5462118070           3.50460E-05
  -17.5461973220           3.25624E-05
  -17.4971864499           4.40854E-05
  -17.4908033966           5.11403E-05
  -17.4907564643           2.55770E-05
  -17.4582432473           4.09894E-05
  -17.4582383298           6.15816E-05
  -17.4348835987           3.89376E-05
  -17.3627330153           2.82209E-05
  -17.3626977537           6.88022E-05
  -17.3362252735           4.01702E-05
  -17.2463274153           1.67395E-05
  -17.1946664020           1.19048E-05
  -17.1946501539           1.40922E-05
  -17.1813417401           2.02034E-05
  -17.1382792021           2.96340E-05
  -17.1382644954           2.63253E-05
  -17.1120827797           6.62084E-06
  -17.1120741267           1.08328E-05
  -17.0776547046           1.69198E-05
  -17.0776228295           2.60658E-05
  -17.0635733875           1.95282E-05
  -17.0547564693           1.93266E-05
   -9.7563995599           1.70423E-01
   -9.7563409779           1.70564E-01
   -9.7535083448           1.54192E-01
   -9.7535080914           1.54998E-01
   -9.7087207439           1.62814E-01
   -9.7087204574           1.63491E-01
   -7.8061926456           1.05315E-03
   -7.8060092976           1.05120E-03
   -7.6594634950           3.58473E-03
   -7.6594633878           3.60029E-03
   -7.2914741378           3.38616E-04
   -7.2913976327           1.11756E-03
   -7.2781071718           3.02302E-04
   -7.0331994567           2.08922E-04
   -7.0280272364           1.68964E-04
   -7.0279775068           1.00088E-04
   -6.8495064311           2.36226E-03
   -6.8494679516           1.32450E-03
   -6.8254819694           1.57072E-04
   -6.8052230184           6.71874E-04
   -6.8051712145           2.50826E-03
   -6.7969507748           1.58212E-03
   -6.6230397630           2.52680E-03
   -6.6230229892           5.26734E-03
   -6.6147811782           2.33807E-03
   -6.3794839169           1.76808E-03
