      IKPOINT        IBAND        SPIN_X        SPIN_Y        SPIN_Z        
    111.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999991974021464
    112.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999985750107766
    113.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000018320766584
    114.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000008722583804
    115.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999987049660994
    116.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001426840579
    117.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000007066279868
    118.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999994420649148
    119.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999991363002996
    120.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000013430618064
    121.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000012641515252
    122.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000000589380686
    123.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000010354623889
    124.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999996332126738
    125.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000014668034616
    126.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999999609327997
    127.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999982427261166
    128.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999983116141677
    129.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999979056562681
    130.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001881032059
    131.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000006673834376
    132.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000015665655360
    133.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999976264097085
    134.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000025597698914
    135.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999991576786582
    136.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000017016732607
    137.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999992142923281
    138.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999991840044939
    139.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000000409588172
    140.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000003027637410
    141.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000000769743349
    142.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000003394433910
    143.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999999560197507
    144.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999998883083753
    145.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001277337931
    146.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000003534212527
    147.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999996515681917
    148.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000000302011574
    149.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999998673789131
    150.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000000569567835
    151.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999998185672724
    152.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999996857180308
    153.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000006478651460
    154.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000000923276979
    155.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999998966057501
    156.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001244208860
    157.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999996772750525
    158.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999999555041605
    159.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001861258867
    160.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000005407150687
    161.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001200595916
    162.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999996841529297
    163.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000000052199320
    164.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000003233209829
    165.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999999668866992
    166.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001206764664
    167.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999997441377367
    168.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000002218277166
    169.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000003323950302
    170.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001866037407
    171.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999999783117751
    172.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000003046640793
    173.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000005938300722
    174.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999997711935924
