  1.305019134036E-03  1.317409248478E-03  1.330231743622E-03  1.343545172157E-03
  1.357422477057E-03  1.371955765493E-03  1.387263083955E-03  1.403498227206E-03
  1.420865258653E-03  1.439640545299E-03  1.460207137613E-03  1.483110096768E-03
  1.509148620419E-03  1.539535118049E-03  1.576179778113E-03  1.622212339765E-03
  1.682922657889E-03  1.767167552166E-03  1.887371962345E-03  2.047086242015E-03
  2.208882235290E-03  2.353173058882E-03  2.577700382812E-03  2.951048611184E-03
  3.304075786155E-03  3.234869079791E-03  2.827034659246E-03  2.460311950629E-03
  2.230222350009E-03  2.099896677675E-03  2.030529224213E-03  1.998999297116E-03
  1.993133749097E-03  2.007277612077E-03  2.040096534054E-03  2.093954028553E-03
  2.174880361925E-03  2.289189705535E-03  2.426809510306E-03  2.562137981846E-03
  2.730998548287E-03  3.017408483972E-03  3.510283958279E-03  4.315375434944E-03
  5.405030341840E-03  6.106594893438E-03  5.588815458254E-03  4.517857800986E-03
  3.680900288878E-03  3.160491559019E-03  2.848726699997E-03  2.659656321412E-03
  2.543206622527E-03  2.471415890979E-03  2.428369544314E-03  2.404697656374E-03
  2.394692586836E-03  2.394777994630E-03  2.402671780926E-03  2.416914780393E-03
  2.436599760266E-03  2.461215590358E-03  2.490562281899E-03  2.524714585005E-03
  2.564025075132E-03  2.609167589353E-03  2.661232281735E-03  2.721898558482E-03
  2.793738310097E-03  2.880751721013E-03  2.989335221988E-03  3.130058360687E-03
  3.320833448845E-03  3.591571136466E-03  3.986837439155E-03  4.561608766012E-03
  5.336701267701E-03  6.019729759670E-03  6.017994958821E-03  5.558392471856E-03
  5.273971273845E-03  5.360489643839E-03  5.863944189250E-03  6.895512281073E-03
  8.548328830846E-03  1.024297568386E-02  1.028566368403E-02  8.664943481433E-03
  7.066573170829E-03  6.061745676943E-03  5.532612554105E-03  5.325828154047E-03
  5.368626960499E-03  5.661979089415E-03  6.257814290399E-03  7.132136515996E-03
  7.808294714926E-03  7.691574233059E-03  7.293823970042E-03  7.267429800490E-03
  7.809148306934E-03  9.074007823259E-03  1.132615259363E-02  1.449290144939E-02
  1.663337671309E-02  1.515925161645E-02  1.192332769700E-02  9.355977605257E-03
  7.750464890920E-03  6.785357255436E-03  6.198170421388E-03  5.835247136155E-03
  5.610679718127E-03  5.475548628102E-03  5.401034123807E-03  5.369562172300E-03
  5.370100977851E-03  5.395588750274E-03  5.441484324151E-03  5.504932780066E-03
  5.584285654712E-03  5.678842114739E-03  5.788747940789E-03  5.915036299861E-03
  6.059839031208E-03  6.226859701116E-03  6.422304504497E-03  6.656611154419E-03
  6.947170892033E-03  7.319547315015E-03  7.793365940389E-03  8.336345143115E-03
  8.847728439828E-03  9.317904875554E-03  9.733641828351E-03  9.922152512959E-03
  1.006216149968E-02  1.040355799353E-02  1.100956817725E-02  1.190833513265E-02
  1.317294351114E-02  1.495270334338E-02  1.751967743207E-02  2.136284992028E-02
  2.736367319541E-02  3.702956495700E-02  5.218679994521E-02  7.102706501628E-02
  7.941133443358E-02  6.697033844847E-02  4.867807102639E-02  3.536596671851E-02
  2.716220934082E-02  2.218427233715E-02  1.909381606112E-02  1.712534523020E-02
  1.585084663639E-02  1.502502970932E-02  1.450217001923E-02  1.419251431109E-02
  1.403896836036E-02  1.400421990749E-02  1.406337484111E-02  1.419960511819E-02
  1.440149971492E-02  1.466141178107E-02  1.497440828888E-02  1.533759677677E-02
  1.574969737822E-02  1.621078233618E-02  1.672213786581E-02  1.728622443120E-02
  1.790672701092E-02  1.858870061397E-02  1.933883154600E-02  2.016585580595E-02
  2.108120894022E-02  2.210003805660E-02  2.324280614790E-02  2.453788356816E-02
  2.602568267288E-02  2.776426254890E-02  2.983163372175E-02  3.232010292572E-02
  3.539433812400E-02  3.942947702995E-02  4.505132009282E-02  5.318281052358E-02
  6.459711696224E-02  7.786600910468E-02  9.000143440315E-02  9.940802471627E-02
  9.818194876771E-02  8.749630371786E-02  7.850272045513E-02  7.456614310752E-02
