83  1          0.00000000  ! NKPTS, jspins, ef (eV)
2  ! number of segments; positions:
    1.471222    3.170042
1  40  1  1.000000  0.000000  0.000000         0.000000
  -20.6252564710           1.80400E-15
  -15.3853870276           9.95499E-14
  -15.3853816575           2.19053E-10
  -15.3853249838           8.10723E-07
  -14.3364634701           8.14190E-07
  -14.3363828814           1.44774E-11
  -14.3363752973           1.72188E-13
   -8.7194781855           2.30259E-16
   -7.5193081292           9.78902E-15
   -7.5193058254           2.25536E-11
   -7.5192823109           5.97151E-08
   -4.1438194071           8.82117E-15
   -4.1437609932           6.80460E-15
   -3.4634932057           6.38760E-09
   -3.4634912426           2.14875E-07
   -3.4634754482           6.74315E-05
    0.5707606796           2.40702E-04
    0.5707851216           4.22257E-08
    0.5707880341           4.18599E-08
    1.8208159658           8.38038E-15
    3.5049376921           7.47471E-15
    4.5702877051           2.16261E-14
    6.2647232501           2.78555E-10
    6.2647271858           1.67866E-10
    6.2647647938           3.89391E-06
    7.2144341396           1.55297E-13
    7.2144751488           1.83482E-13
    9.5563009966           6.58438E-13
    9.7646617175           8.90292E-02
    9.7646664880           2.02709E-04
    9.7646671161           8.91634E-05
    9.8656205013           2.26265E-04
    9.8656211554           2.61891E-04
    9.8656254038           9.43551E-02
   10.3157973742           1.65086E-12
   11.0594286898           3.74246E-05
   11.0594293593           8.88451E-05
   11.0594356002           9.00712E-02
   11.3910972396           2.99943E-03
   11.4916338650           6.47250E-02
2  40  1  0.975610  0.000000  0.000000         0.035883
  -20.6217369955           1.89602E-15
  -15.4476440360           8.26874E-07
  -15.3994303379           3.10103E-15
  -15.3994251509           7.10703E-16
  -14.3165336733           5.91114E-16
  -14.3165262874           2.84065E-15
  -14.2689178452           7.97889E-07
   -8.7152798043           1.74093E-15
   -7.5303789804           1.89687E-15
   -7.5303766670           3.78496E-15
   -7.5157902754           5.97172E-08
   -4.1585157506           1.05020E-15
   -4.1515336776           7.36838E-15
   -3.4866565216           6.90862E-05
   -3.4661143726           1.03169E-13
   -3.4661123670           1.73535E-13
    0.5772550066           9.27532E-14
    0.5772579119           4.00502E-13
    0.5994424026           2.40048E-04
    1.8256152405           1.66666E-15
    3.5096794051           6.69180E-15
    4.5750001560           4.26333E-15
    6.2665488340           4.47715E-06
    6.2813196412           3.51372E-14
    6.2813235750           2.14326E-14
    7.2167462816           8.49926E-14
