201  1          0.00000000  ! NKPTS, jspins, ef (eV)
2  ! number of segments; positions:
    1.109198    2.389530
1  123  1  2.500010  2.500004  0.000000         0.000000
  -35.1458073671           2.38020E-02
  -21.3296138564           3.07337E-02
  -21.3096693141           6.42001E-03
  -20.7005844875           1.07063E-03
  -20.6452347431           9.91765E-03
  -20.1972904521           1.79325E-03
  -20.1375053024           1.30218E-03
  -19.4257940018           1.02528E-06
  -19.2253267164           4.19043E-03
  -19.1986734529           2.39864E-03
  -19.1927185329           1.29665E-03
  -18.7736356969           3.07650E-03
  -18.5701934731           2.11682E-02
  -18.0506706273           1.29179E-06
  -17.9850996354           4.93151E-03
  -17.7399632338           1.48102E-02
  -17.5699740087           2.03213E-03
  -16.7631922156           1.23021E-05
  -16.6749576128           3.63532E-04
  -16.5880849454           2.18292E-03
  -16.4919688163           2.60936E-02
  -16.3680252454           1.41968E-04
  -16.0742934262           4.42379E-01
  -16.0289609632           5.92527E-03
  -15.8644849551           1.01985E-01
  -15.4949818357           5.43728E-01
  -14.9421228050           2.32627E-01
  -14.9048939987           2.25775E-03
  -14.4775994989           5.58326E-01
  -13.9633541873           3.78637E-06
  -13.8507917211           2.37875E-02
  -13.8129452188           1.57813E-02
  -13.6542681614           4.26724E-04
  -13.2135369472           6.69037E-03
  -13.0647949336           4.27942E-03
  -12.8234579527           2.05965E-03
  -12.5619506769           4.74135E-05
  -12.4928616584           5.62579E-04
  -12.3050488461           2.87614E-03
  -12.1658513195           2.83308E-03
  -11.8104546757           2.76743E-04
  -11.6418834268           3.77183E-04
  -11.6080173977           7.51142E-05
  -11.3872909523           3.48202E-03
  -11.1780054638           8.26497E-03
  -11.1120469966           5.65413E-03
  -10.4033470761           3.37963E-04
  -10.2017025317           9.22291E-04
  -10.1462989854           2.02458E-05
  -10.1312093905           5.16116E-05
   -9.9395860779           2.03411E-03
   -9.6546748361           1.06498E-02
   -9.1398217305           1.34984E-05
   -9.0741837991           3.45831E-04
   -9.0139077356           1.89119E-04
   -8.9573774892           9.71294E-04
   -8.8957641119           6.94491E-05
   -8.7394764744           3.60124E-04
   -8.7099653632           8.40170E-04
   -8.6726209516           5.07308E-04
   -8.4892237245           1.01109E-01
   -8.4439443605           3.53077E-03
   -8.3634539789           1.68041E-02
   -8.2774845422           1.16367E-02
   -8.2398003108           4.39550E-04
   -8.1839467626           4.94936E-01
   -8.0681848392           2.51095E-03
   -7.7259448756           3.40466E-01
   -7.6754405642           3.05062E-03
   -7.3966744401           1.18668E-04
   -7.3389932199           3.28346E-03
   -7.3337561508           7.13686E-04
   -7.3169230564           1.27938E-04
   -7.2431899261           1.64859E-04
   -7.2350448481           1.21398E-02
   -7.1324515601           4.69220E-04
   -7.0039962550           7.51608E-04
   -6.9873565528           7.31194E-04
   -6.9006731947           1.16383E-03
   -6.8053106398           1.27928E-03
   -6.4634073233           8.51457E-04
   -6.3453488219           5.17604E-03
   -6.1489112517           3.12657E-03
   -5.9752606780           4.96874E-03
   -5.7528291934           1.40950E-03
   -5.6746956501           1.13027E-05
   -5.6711248690           2.42074E-04
   -5.5784719265           1.49030E-04
   -5.4444266838           6.43173E-03
   -5.1849760089           4.39549E-02
   -5.1197015465           1.33383E-04
   -4.6147066552           3.30734E-02
   -4.4191249095           1.74960E-03
   -4.2177725469           6.67777E-05
   -4.1343957124           6.50538E-04
   -4.1216004608           4.31611E-04
   -4.0279142465           4.83318E-02
   -3.9993375200           9.54284E-03
   -3.9075627699           8.07450E-01
   -2.9086051564           2.04149E-02
   -2.7597165786           4.88097E-03
   -1.8541044717           6.94808E-02
   -1.5714556853           1.31834E-02
   -1.3993827787           1.04551E-01
   -0.2610627618           1.85419E-03
   -0.0433099098           1.06149E-02
    0.5749397450           7.18108E-01
    0.7665298165           1.37040E-04
    0.8291536438           9.45408E-02
    1.1501609516           2.13785E-03
    1.1890858659           3.32376E-03
    1.3974826736           5.98312E-05
    1.5021819673           2.32690E-03
    1.6580232867           2.46158E-02
    2.4408895472           2.33000E-02
    3.0909413789           1.51470E-04
    3.1517575588           1.11394E-03
    3.2460882161           1.16096E-03
    4.0572533761           3.17806E-02
    4.6627922481           1.70053E-02
    5.0935429928           1.92850E-02
    5.6608062799           1.20078E-01
    5.6984200835           1.43845E-04
2  123  1  2.475010  2.475004  0.000000         0.011092
  -35.1458075299           2.38047E-02
  -21.3294783775           3.07468E-02
  -21.3096358596           6.42798E-03
  -20.7100021410           2.31968E-03
  -20.6351785003           8.66675E-03
  -20.1961126307           1.82074E-03
  -20.1373488165           1.29644E-03
  -19.4313704970           5.78434E-05
  -19.2656864150           3.39441E-03
  -19.1858704527           1.24429E-03
  -19.1574338112           3.16286E-03
  -18.7892528840           4.72251E-03
  -18.5542409986           1.95606E-02
  -18.0506244550           6.91811E-06
  -17.9881752676           4.96693E-03
  -17.7348893359           1.47511E-02
  -17.5700369102           2.01363E-03
  -16.8072912576           1.61672E-04
  -16.6336586753           1.29349E-03
  -16.6280738809           7.96943E-03
  -16.4513092000           1.92009E-02
  -16.3706680792           2.50369E-04
  -16.0953296896           4.23871E-01
  -16.0220203710           3.15980E-03
  -15.8459070501           1.34868E-01
  -15.5008386204           5.34580E-01
  -14.9401290640           2.27530E-01
  -14.9052073006           2.37095E-03
  -14.4698018175           5.64985E-01
  -13.9645641087           2.41892E-05
  -13.8789104622           1.98295E-02
  -13.7842483148           1.97146E-02
  -13.6551345259           4.00890E-04
  -13.2177734984           6.82673E-03
  -13.0666121772           4.25656E-03
  -12.8261551139           2.13237E-03
  -12.6365067404           3.18035E-04
  -12.4176759865           3.22840E-04
  -12.3346447235           3.23562E-03
  -12.1338396471           2.45799E-03
  -11.8115538195           2.07530E-04
  -11.6440269692           5.20951E-04
  -11.6078930273           3.00937E-04
  -11.3915407389           3.46209E-03
