83  1          0.00000000  ! NKPTS, jspins, ef (eV)
2  ! number of segments; positions:
    1.471222    3.170042
1  40  1  1.000000  0.000000  0.000000         0.000000
  -20.6252564710           6.35144E-13
  -15.3853870276           1.29043E-07
  -15.3853816575           2.70445E-04
  -15.3853249838           9.99729E-01
  -14.3364634701           9.99982E-01
  -14.3363828814           1.78272E-05
  -14.3363752973           2.17207E-07
   -8.7194781855           4.97216E-13
   -7.5193081292           1.49161E-07
   -7.5193058254           3.77651E-04
   -7.5192823109           9.99622E-01
   -4.1438194071           1.70737E-13
   -4.1437609932           2.53806E-12
   -3.4634932057           9.42932E-05
   -3.4634912426           3.17613E-03
   -3.4634754482           9.96730E-01
    0.5707606796           9.99651E-01
    0.5707851216           1.75367E-04
    0.5707880341           1.73871E-04
    1.8208159658           1.81310E-13
    3.5049376921           1.79988E-13
    4.5702877051           2.46628E-13
    6.2647232501           7.15458E-05
    6.2647271858           4.30979E-05
    6.2647647938           9.99885E-01
    7.2144341396           1.60582E-12
    7.2144751488           1.45725E-11
    9.5563009966           5.40198E-12
    9.7646617175           9.96732E-01
    9.7646664880           2.26935E-03
    9.7646671161           9.98190E-04
    9.8656205013           2.38574E-03
    9.8656211554           2.76131E-03
    9.8656254038           9.94853E-01
   10.3157973742           1.65991E-11
   11.0594286898           4.14926E-04
   11.0594293593           9.85008E-04
   11.0594356002           9.98600E-01
   11.3910972396           2.34739E-02
   11.4916338650           5.05053E-01
2  40  1  0.975610  0.000000  0.000000         0.035883
  -20.6217369955           6.31567E-13
  -15.4476440360           1.00000E+00
  -15.3994303379           2.84837E-09
  -15.3994251509           5.03877E-10
  -14.3165336733           8.63501E-11
  -14.3165262874           3.16869E-09
  -14.2689178452           1.00000E+00
   -8.7152798043           5.32972E-13
   -7.5303789804           1.19769E-11
   -7.5303766670           9.78420E-10
   -7.5157902754           1.00000E+00
   -4.1585157506           1.23015E-13
   -4.1515336776           2.57370E-12
   -3.4866565216           1.00000E+00
   -3.4661143726           1.56789E-09
   -3.4661123670           2.23424E-09
    0.5772550066           2.71404E-10
    0.5772579119           1.94071E-09
    0.5994424026           1.00000E+00
    1.8256152405           1.12032E-13
    3.5096794051           1.61869E-13
    4.5750001560           2.70308E-13
    6.2665488340           1.00000E+00
    6.2813196412           6.44218E-10
    6.2813235750           2.87646E-10
    7.2167462816           1.39647E-11
