   1    0.00000000000000    0.00000000000000    5.00000000000000     1    0.00000000000000    0.00000000000000    5.00000000000000    0  0  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     2    3.31687729649440   -1.91500000000000    5.00000000000000    1  0  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     3    3.31687729649440    1.91500000000000    5.00000000000000    0  1  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     4    6.63375459298880    0.00000000000000    5.00000000000000    1  1  0
   2    2.21125153099628   -0.00000000000000    5.50721571525557     5    2.21125153099624    0.00000000000000    5.50721571525557    0  0  0
   2    2.21125153099628   -0.00000000000000    5.50721571525557     6    5.52812882749073   -1.91500000000000    5.50721571525557    1  0  0
   2    2.21125153099628   -0.00000000000000    5.50721571525557     7    5.52812882749073    1.91500000000000    5.50721571525557    0  1  0
   2    2.21125153099628   -0.00000000000000    5.50721571525557     8    8.84500612398513   -0.00000000000000    5.50721571525557    1  1  0
   3    4.42250306199253    0.00000000000000    5.00000000000000     9    4.42250306199256   -0.00000000000000    5.00000000000000    0  0  0
   3    4.42250306199253    0.00000000000000    5.00000000000000    10    7.73938035848697   -1.91500000000000    5.00000000000000    1  0  0
   3    4.42250306199253    0.00000000000000    5.00000000000000    11    7.73938035848697    1.91500000000000    5.00000000000000    0  1  0
   3    4.42250306199253    0.00000000000000    5.00000000000000    12   11.05625765498137   -0.00000000000000    5.00000000000000    1  1  0
