   1    0.00000000000000    0.00000000000000    5.00000000000000     1    0.00000000000000    0.00000000000000    5.00000000000000    0  0  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     2   -2.45999999999999    4.26084498661942    5.00000000000000    1  0  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     3   -0.00000000000002    4.26084498661944    5.00000000000000    2  0  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     4    2.45999999999999    4.26084498661942    5.00000000000000    3  0  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     5   -1.22999999999999    2.13042249330973    5.00000000000000    4  0  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     6    1.23000000000002    2.13042249330972    5.00000000000000    5  0  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     7    3.68999999999999    2.13042249330973    5.00000000000000    6  0  0
   2    1.23000000000000    0.71014083110324    5.00000000000000     8    1.23000000000000    0.71014083110326    5.00000000000000    0  0  0
   2    1.23000000000000    0.71014083110324    5.00000000000000     9   -1.22999999999999    4.97098581772268    5.00000000000000    1  0  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    10    1.23000000000002    4.97098581772267    5.00000000000000    2  0  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    11   -2.46000000000001    2.84056332441296    5.00000000000000    3  0  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    12    0.00000000000000    2.84056332441295    5.00000000000000    4  0  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    13    2.45999999999997    2.84056332441296    5.00000000000000    5  0  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    14    4.91999999999998    2.84056332441295    5.00000000000000    6  0  0
