   1    0.00000000000000    0.00000000000000    5.00000000000000     1    0.00000000000000    0.00000000000000    5.00000000000000    0  0  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     2    2.46000000000004    0.00000000000000    5.00000000000000    1  0  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     3    4.91999999999998    0.00000000000000    5.00000000000000    2  0  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     4    7.38000000000002    0.00000000000000    5.00000000000000    3  0  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     5    9.83999999999997    0.00000000000000    5.00000000000000    4  0  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     6   -1.23000000000002    2.13042249330975    5.00000000000000    0  1  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     7    1.23000000000002    2.13042249330975    5.00000000000000    1  1  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     8    3.68999999999997    2.13042249330975    5.00000000000000    2  1  0
   1    0.00000000000000    0.00000000000000    5.00000000000000     9    6.15000000000000    2.13042249330975    5.00000000000000    3  1  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    10    8.60999999999995    2.13042249330975    5.00000000000000    4  1  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    11   -2.45999999999999    4.26084498661942    5.00000000000000    0  2  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    12    0.00000000000004    4.26084498661942    5.00000000000000    1  2  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    13    2.45999999999999    4.26084498661942    5.00000000000000    2  2  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    14    4.92000000000003    4.26084498661942    5.00000000000000    3  2  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    15    7.37999999999997    4.26084498661942    5.00000000000000    4  2  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    16   -3.69000000000001    6.39126747992917    5.00000000000000    0  3  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    17   -1.22999999999997    6.39126747992917    5.00000000000000    1  3  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    18    1.22999999999997    6.39126747992917    5.00000000000000    2  3  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    19    3.69000000000001    6.39126747992917    5.00000000000000    3  3  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    20    6.14999999999996    6.39126747992917    5.00000000000000    4  3  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    21   -4.91999999999998    8.52168997323885    5.00000000000000    0  4  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    22   -2.45999999999995    8.52168997323885    5.00000000000000    1  4  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    23    0.00000000000000    8.52168997323885    5.00000000000000    2  4  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    24    2.46000000000003    8.52168997323885    5.00000000000000    3  4  0
   1    0.00000000000000    0.00000000000000    5.00000000000000    25    4.91999999999998    8.52168997323885    5.00000000000000    4  4  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    26    1.22999999999997    0.71014083110328    5.00000000000000    0  0  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    27    3.69000000000001    0.71014083110328    5.00000000000000    1  0  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    28    6.14999999999996    0.71014083110328    5.00000000000000    2  0  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    29    8.60999999999999    0.71014083110328    5.00000000000000    3  0  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    30   11.06999999999994    0.71014083110328    5.00000000000000    4  0  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    31    0.00000000000000    2.84056332441295    5.00000000000000    0  1  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    32    2.46000000000003    2.84056332441295    5.00000000000000    1  1  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    33    4.91999999999998    2.84056332441295    5.00000000000000    2  1  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    34    7.38000000000002    2.84056332441295    5.00000000000000    3  1  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    35    9.83999999999996    2.84056332441295    5.00000000000000    4  1  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    36   -1.23000000000002    4.97098581772270    5.00000000000000    0  2  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    37    1.23000000000002    4.97098581772270    5.00000000000000    1  2  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    38    3.68999999999997    4.97098581772270    5.00000000000000    2  2  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    39    6.15000000000000    4.97098581772270    5.00000000000000    3  2  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    40    8.60999999999995    4.97098581772270    5.00000000000000    4  2  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    41   -2.45999999999999    7.10140831103237    5.00000000000000    0  3  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    42    0.00000000000004    7.10140831103237    5.00000000000000    1  3  0
   2    1.23000000000000    0.71014083110324    5.00000000000000    43    2.45999999999999    7.10140831103237    5.00000000000000    2  3  0
